0.2|0.9|-530.9v|-98.5v|-30.44v|-10.66v|-3.36v|-0.4v|0.79v|1.16v|1.14v
0.2|1|-655.5v|-121.7v|-37.68v|-13.26v|-4.25v|-0.59v|0.87v|1.33v|1.28v
0.3|0.1|-2.74v|0.32v|0.78v|0.9v|0.94v|0.97v|0.99v|1.02v|1.13v
0.3|0.2|-14.27v|-1.77v|0.13v|0.66v|0.85v|0.93v|0.97v|1.03v|1.21v
0.3|0.3|-33.62v|-5.28v|-0.95v|0.27v|0.7v|0.87v|0.94v|1.01v|1.19v
0.3|0.4|-60.85v|-10.26v|-2.48v|-0.3v|0.47v|0.77v|0.88v|0.93v|1.04v
0.3|0.5|-95.87v|-16.64v|-4.44v|-1v|0.21v|0.66v|0.82v|0.84v|0.84v
0.3|0.6|-138.4v|-24.26v|-6.68v|-1.73v|0.01v|0.66v|0.88v|0.91v|0.88v
0.3|0.7|-188.6v|-33.25v|-9.32v|-2.58v|-0.2v|0.68v|0.98v|1.02v|0.95v
0.3|0.8|-246.5v|-43.6v|-12.34v|-3.54v|-0.43v|0.72v|1.11v|1.15v|1.03v
0.3|0.9|-312.2v|-55.33v|-15.76v|-4.61v|-0.68v|0.78v|1.26v|1.31v|1.13v
0.3|1|-385.6v|-68.43v|-19.56v|-5.79v|-0.94v|0.86v|1.45v|1.49v|1.24v
0.4|0.1|-1.32v|0.63v|0.9v|0.96v|0.99v|1v|1.02v|1.06v|1.2v
0.4|0.2|-8.77v|-0.64v|0.54v|0.85v|0.95v|0.99v|1.03v|1.09v|1.31v
0.4|0.3|-21.41v|-2.85v|-0.1v|0.63v|0.87v|0.96v|1v|1.06v|1.26v
0.4|0.4|-39.3v|-6.02v|-1.05v|0.28v|0.72v|0.87v|0.91v|0.92v|1v
0.4|0.5|-62.1v|-9.96v|-2.16v|-0.06v|0.63v|0.85v|0.9v|0.88v|0.86v
0.4|0.6|-89.77v|-14.65v|-3.42v|-0.38v|0.61v|0.93v|0.99v|0.95v|0.9v
0.4|0.7|-122.5v|-20.19v|-4.88v|-0.74v|0.61v|1.04v|1.12v|1.06v|0.95v
0.4|0.8|-160.2v|-26.56v|-6.55v|-1.15v|0.62v|1.18v|1.29v|1.19v|1.01v
0.4|0.9|-202.9v|-33.77v|-8.44v|-1.6v|0.64v|1.36v|1.48v|1.35v|1.07v
0.4|1|-250.7v|-41.83v|-10.54v|-2.09v|0.68v|1.56v|1.71v|1.53v|1.15v
0.5|0.1|-0.44v|0.83v|0.98v|1.01v|1.02v|1.03v|1.05v|1.1v|1.27v
0.5|0.2|-5.45v|0.04v|0.79v|0.97v|1.02v|1.04v|1.07v|1.14v|1.39v
0.5|0.3|-14.1v|-1.39v|0.4v|0.84v|0.97v|1v|1.02v|1.07v|1.28v
0.5|0.4|-26.48v|-3.53v|-0.24v|0.59v|0.83v|0.89v|0.88v|0.85v|0.86v
0.5|0.5|-41.84v|-5.96v|-0.8v|0.51v|0.88v|0.97v|0.95v|0.9v|0.87v
0.5|0.6|-60.61v|-8.9v|-1.46v|0.43v|0.97v|1.09v|1.06v|0.97v|0.9v
0.5|0.7|-82.8v|-12.36v|-2.22v|0.35v|1.09v|1.25v|1.2v|1.08v|0.93v
0.5|0.8|-108.4v|-16.35v|-3.09v|0.27v|1.24v|1.45v|1.38v|1.2v|0.96v
0.5|0.9|-137.4v|-20.86v|-4.07v|0.19v|1.42v|1.68v|1.59v|1.35v|0.99v
0.5|1|-169.8v|-25.9v|-5.15v|0.11v|1.63v|1.95v|1.83v|1.52v|1.02v
0.6|0.1|-0.41v|0.83v|0.98v|1.02v|1.03v|1.04v|1.07v|1.13v|1.33v
0.6|0.2|-5.54v|-0.08v|0.7v|0.91v|0.98v|1.01v|1.05v|1.14v|1.42v
0.6|0.3|-14.48v|-1.75v|0.13v|0.64v|0.81v|0.88v|0.92v|0.98v|1.19v
0.6|0.4|-27.1v|-4.14v|-0.68v|0.26v|0.57v|0.68v|0.71v|0.72v|0.76v
0.6|0.5|-42.84v|-6.91v|-1.5v|-0.02v|0.47v|0.64v|0.68v|0.69v|0.7v
0.6|0.6|-62.07v|-10.28v|-2.48v|-0.34v|0.37v|0.61v|0.67v|0.66v|0.63v
0.6|0.7|-84.79v|-14.26v|-3.62v|-0.71v|0.27v|0.59v|0.67v|0.63v|0.54v
0.6|0.8|-111v|-18.84v|-4.92v|-1.12v|0.16v|0.58v|0.67v|0.61v|0.44v
0.6|0.9|-140.8v|-24.03v|-6.4v|-1.57v|0.04v|0.58v|0.68v|0.59v|0.31v
0.6|1|-174v|-29.83v|-8.04v|-2.07v|-0.08v|0.58v|0.7v|0.56v|0.15v
0.7|0.1|0.03v|0.94v|1.03v|1.05v|1.06v|1.07v|1.1v|1.16v|1.39v
0.7|0.2|-3.96v|0.25v|0.83v|0.97v|1.01v|1.04v|1.08v|1.17v|1.47v
0.7|0.3|-11.07v|-1.1v|0.34v|0.71v|0.83v|0.87v|0.9v|0.95v|1.13v
0.7|0.4|-20.92v|-2.92v|-0.27v|0.43v|0.65v|0.72v|0.73v|0.73v|0.77v
0.7|0.5|-33.2v|-5.01v|-0.85v|0.24v|0.59v|0.69v|0.71v|0.69v|0.7v
0.7|0.6|-48.21v|-7.55v|-1.55v|0.03v|0.53v|0.68v|0.69v|0.65v|0.61v
0.7|0.7|-65.95v|-10.56v|-2.37v|-0.2v|0.48v|0.68v|0.69v|0.62v|0.49v
0.7|0.8|-86.42v|-14.01v|-3.3v|-0.46v|0.43v|0.68v|0.69v|0.58v|0.35v
0.7|0.9|-109.7v|-17.93v|-4.35v|-0.75v|0.38v|0.7v|0.7v|0.53v|0.18v
0.7|1|-135.6v|-22.32v|-5.53v|-1.07v|0.33v|0.72v|0.71v|0.48v|-0.03v
0.8|0.1|0.38v|1.02v|1.08v|1.08v|1.08v|1.09v|1.12v|1.19v|1.44v
0.8|0.2|-2.78v|0.5v|0.91v|1.01v|1.03v|1.05v|1.09v|1.18v|1.49v
0.8|0.3|-8.58v|-0.65v|0.47v|0.74v|0.82v|0.85v|0.86v|0.89v|1.02v
0.8|0.4|-16.29v|-2v|0.05v|0.56v|0.71v|0.75v|0.74v|0.74v|0.78v
0.8|0.5|-25.98v|-3.59v|-0.37v|0.44v|0.68v|0.73v|0.72v|0.69v|0.69v
0.8|0.6|-37.82v|-5.52v|-0.87v|0.31v|0.65v|0.72v|0.7v|0.64v|0.58v
0.8|0.7|-51.83v|-7.79v|-1.44v|0.17v|0.63v|0.73v|0.69v|0.59v|0.43v
0.8|0.8|-68.01v|-10.42v|-2.1v|0.01v|0.62v|0.75v|0.69v|0.53v|0.25v
0.8|0.9|-86.37v|-13.39v|-2.84v|-0.16v|0.61v|0.77v|0.68v|0.47v|0.03v
0.8|1|-106.9v|-16.73v|-3.68v|-0.35v|0.61v|0.79v|0.68v|0.38v|-0.25v
0.9|0.1|0.65v|1.1v|1.11v|1.1v|1.1v|1.11v|1.14v|1.22v|1.49v
0.9|0.2|-1.87v|0.68v|0.98v|1.03v|1.05v|1.06v|1.09v|1.18v|1.49v
0.9|0.3|-6.7v|-0.33v|0.54v|0.74v|0.79v|0.8v|0.8v|0.81v|0.87v
0.9|0.4|-12.69v|-1.29v|0.29v|0.66v|0.76v|0.77v|0.75v|0.74v|0.78v
0.9|0.5|-20.37v|-2.48v|0v|0.59v|0.74v|0.75v|0.72v|0.69v|0.67v
0.9|0.6|-29.77v|-3.94v|-0.34v|0.52v|0.73v|0.75v|0.7v|0.63v|0.54v
0.9|0.7|-40.89v|-5.66v|-0.73v|0.45v|0.74v|0.76v|0.68v|0.56v|0.36v
0.9|0.8|-53.74v|-7.64v|-1.18v|0.37v|0.76v|0.78v|0.67v|0.48v|0.13v
0.9|0.9|-68.32v|-9.89v|-1.69v|0.28v|0.77v|0.8v|0.65v|0.38v|-0.15v
0.9|1|-84.66v|-12.42v|-2.27v|0.18v|0.8v|0.83v|0.62v|0.26v|-0.49v
1.0|0.1|0.88v|1.16v|1.14v|1.12v|1.12v|1.13v|1.16v|1.25v|1.54v
1.0|0.2|-1.17v|0.81v|1.02v|1.05v|1.05v|1.06v|1.09v|1.18v|1.48v
1.0|0.3|-5.09v|-0.02v|0.64v|0.78v|0.81v|0.81v|0.8v|0.8v|0.86v
1.0|0.4|-9.81v|-0.72v|0.48v|0.74v|0.79v|0.78v|0.76v|0.74v|0.77v
1.0|0.5|-15.89v|-1.61v|0.29v|0.71v|0.79v|0.77v|0.72v|0.68v|0.65v
1.0|0.6|-23.34v|-2.69v|0.07v|0.68v|0.8v|0.77v|0.69v|0.6v|0.49v
1.0|0.7|-32.15v|-3.96v|-0.18v|0.66v|0.82v|0.78v|0.67v|0.51v|0.27v
1.0|0.8|-42.35v|-5.44v|-0.47v|0.64v|0.85v|0.79v|0.63v|0.41v|0v
1.0|0.9|-53.94v|-7.12v|-0.8v|0.61v|0.88v|0.81v|0.6v|0.28v|-0.34v
1.0|1|-66.93v|-9.01v|-1.17v|0.58v|0.92v|0.82v|0.55v|0.13v|-0.75v
|||||Cs Values->colspan|||||
|||||Qs/Qc->colspan|||||
As/Ac|Ab/Ac|0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9
0.1|0.1|-0.64v|-0.63v|0.17v|1v|1.87v|2.79v|3.76v|4.81v|5.92v
0.1|0.2|-2.38v|-0.06v|0.77v|1.47v|2.19v|2.99v|3.88v|4.86v|5.93v
0.1|0.3|-1.56v|0.35v|1.03v|1.64v|2.3v|3.06v|3.91v|4.87v|5.94v
0.1|0.4|-0.89v|0.59v|1.17v|1.73v|2.36v|3.09v|3.93v|4.88v|5.94v
0.1|0.5|-0.4v|0.75v|1.26v|1.78v|2.4v|3.11v|3.94v|4.88v|5.94v
0.1|0.6|-0.04v|0.86v|1.32v|1.82v|2.42v|3.13v|3.95v|4.89v|5.94v
0.1|0.7|0.23v|0.95v|1.36v|1.85v|2.44v|3.14v|3.96v|4.89v|5.94v
0.1|0.8|0.45v|1.01v|1.4v|1.87v|2.45v|3.15v|3.96v|4.89v|5.94v
0.1|0.9|0.62v|1.06v|1.42v|1.88v|2.46v|3.15v|3.96v|4.89v|5.94v
0.1|1|0.76v|1.1v|1.44v|1.89v|2.47v|3.16v|3.97v|4.89v|5.94v
0.2|0.1|-0.33v|-2.09v|-1.13v|-0.35v|0.22v|0.65v|0.97v|1.23v|1.45v
0.2|0.2|-10.16v|-2.08v|-0.43v|0.24v|0.62v|0.88v|1.1v|1.29v|1.46v
0.2|0.3|-7.83v|-1.2v|0.03v|0.5v|0.77v|0.97v|1.14v|1.3v|1.46v
0.2|0.4|-5.62v|-0.59v|0.3v|0.65v|0.85v|1.01v|1.16v|1.31v|1.46v
0.2|0.5|-3.96v|-0.18v|0.48v|0.74v|0.9v|1.04v|1.18v|1.32v|1.47v
0.2|0.6|-2.71v|0.12v|0.6v|0.8v|0.94v|1.06v|1.19v|1.32v|1.47v
0.2|0.7|-1.75v|0.34v|0.7v|0.85v|0.96v|1.07v|1.19v|1.32v|1.47v
0.2|0.8|-0.99v|0.52v|0.77v|0.88v|0.98v|1.08v|1.2v|1.32v|1.47v
0.2|0.9|-0.38v|0.66v|0.82v|0.91v|0.99v|1.09v|1.2v|1.33v|1.47v
0.2|1|0.13v|0.77v|0.87v|0.93v|1v|1.1v|1.2v|1.33v|1.47v
0.3|0.1|-0.18v|-4.36v|-2.61v|-1.29v|-0.45v|0.08v|0.41v|0.6v|0.71v
0.3|0.2|-23.33v|-5.14v|-1.67v|-0.44v|0.12v|0.42v|0.58v|0.67v|0.72v
0.3|0.3|-18.44v|-3.44v|-0.84v|0v|0.36v|0.54v|0.64v|0.69v|0.73v
0.3|0.4|-13.64v|-2.22v|-0.34v|0.25v|0.49v|0.6v|0.67v|0.7v|0.73v
0.3|0.5|-10v|-1.37v|0v|0.41v|0.57v|0.64v|0.69v|0.71v|0.73v
0.3|0.6|-7.26v|-0.75v|0.24v|0.52v|0.62v|0.67v|0.7v|0.72v|0.73v
0.3|0.7|-5.15v|-0.29v|0.41v|0.6v|0.66v|0.69v|0.71v|0.72v|0.73v
0.3|0.8|-3.48v|0.07v|0.55v|0.66v|0.69v|0.7v|0.71v|0.72v|0.73v
0.3|0.9|-2.14v|0.36v|0.65v|0.71v|0.72v|0.72v|0.72v|0.72v|0.73v
0.3|1|-1.03v|0.6v|0.74v|0.75v|0.73v|0.73v|0.72v|0.72v|0.73v
0.4|0.1|-0.46v|-7.64v|-4.66v|-2.49v|-1.15v|-0.36v|0.1v|0.33v|0.43v
0.4|0.2|-42.17v|-9.48v|-3.34v|-1.23v|-0.31v|0.12v|0.33v|0.42v|0.44v
0.4|0.3|-33.68v|-6.6v|-1.98v|-0.53v|0.05v|0.31v|0.41v|0.45v|0.45v
0.4|0.4|-25.24v|-4.51v|-1.13v|-0.13v|0.25v|0.4v|0.46v|0.47v|0.45v
0.4|0.5|-18.83v|-3.04v|-0.57v|0.13v|0.37v|0.46v|0.48v|0.48v|0.46v
0.4|0.6|-13.99v|-1.97v|-0.17v|0.31v|0.46v|0.5v|0.5v|0.48v|0.46v
0.4|0.7|-10.27v|-1.17v|0.12v|0.44v|0.52v|0.53v|0.51v|0.49v|0.46v
0.4|0.8|-7.32v|-0.54v|0.35v|0.54v|0.57v|0.55v|0.52v|0.49v|0.46v
0.4|0.9|-4.94v|-0.04v|0.53v|0.62v|0.61v|0.57v|0.53v|0.49v|0.46v
0.4|1|-2.98v|0.37v|0.68v|0.68v|0.64v|0.58v|0.54v|0.5v|0.46v
0.5|0.1|-1.43v|-12.03v|-7.36v|-4.03v|-2.01v|-0.84v|-0.18v|0.14v|0.26v
0.5|0.2|-66.95v|-15.18v|-5.49v|-2.21v|-0.81v|-0.16v|0.14v|0.26v|0.28v
0.5|0.3|-53.8v|-10.77v|-3.45v|-1.17v|-0.27v|0.11v|0.26v|0.3v|0.29v
0.5|0.4|-40.66v|-7.54v|-2.16v|-0.57v|0.02v|0.25v|0.32v|0.33v|0.3v
0.5|0.5|-30.68v|-5.27v|-1.3v|-0.18v|0.21v|0.33v|0.36v|0.34v|0.3v
0.5|0.6|-23.15v|-3.62v|-0.69v|0.09v|0.33v|0.39v|0.38v|0.35v|0.3v
0.5|0.7|-17.34v|-2.38v|-0.24v|0.29v|0.42v|0.43v|0.4v|0.35v|0.3v
0.5|0.8|-12.75v|-1.41v|0.11v|0.44v|0.49v|0.47v|0.41v|0.36v|0.3v
0.5|0.9|-9.04v|-0.64v|0.39v|0.56v|0.55v|0.49v|0.43v|0.36v|0.3v
0.5|1|-5.99v|0v|0.61v|0.65v|0.59v|0.51v|0.43v|0.36v|0.3v
0.6|0.1|-3.34v|-17.58v|-10.74v|-5.94v|-3.06v|-1.39v|-0.48v|-0.03v|0.13v
0.6|0.2|-97.9v|-22.29v|-8.18v|-3.41v|-1.39v|-0.46v|-0.03v|0.13v|0.16v
0.6|0.3|-79.03v|-15.99v|-5.28v|-1.94v|-0.64v|-0.09v|0.13v|0.19v|0.17v
0.6|0.4|-60.15v|-11.37v|-3.44v|-1.09v|-0.23v|0.1v|0.21v|0.22v|0.18v
0.6|0.5|-45.8v|-8.13v|-2.22v|-0.55v|0.03v|0.22v|0.26v|0.24v|0.18v
0.6|0.6|-34.97v|-5.77v|-1.35v|-0.17v|0.2v|0.3v|0.3v|0.25v|0.18v
0.6|0.7|-26.62v|-3.98v|-0.71v|0.11v|0.33v|0.36v|0.32v|0.26v|0.19v
0.6|0.8|-20.02v|-2.59v|-0.21v|0.33v|0.43v|0.41v|0.34v|0.26v|0.19v
0.6|0.9|-14.68v|-1.48v|0.18v|0.49v|0.51v|0.44v|0.35v|0.27v|0.19v
0.6|1|-10.29v|-0.57v|0.51v|0.63v|0.57v|0.47v|0.37v|0.27v|0.19v
0.7|0.1|-6.43v|-24.36v|-14.82v|-8.23v|-4.31v|-2.04v|-0.81v|-0.2v|0.01v
0.7|0.2|-135.3v|-30.88v|-11.42v|-4.85v|-2.08v|-0.8v|-0.21v|0.02v|0.06v
0.7|0.3|-109.6v|-22.35v|-7.5v|-2.88v|-1.07v|-0.31v|0v|0.09v|0.07v
0.7|0.4|-83.96v|-16.08v|-5.02v|-1.73v|-0.52v|-0.05v|0.11v|0.13v|0.08v
0.7|0.5|-64.44v|-11.67v|-3.36v|-0.99v|-0.17v|0.11v|0.18v|0.15v|0.09v
0.7|0.6|-49.71v|-8.47v|-2.19v|-0.48v|0.06v|0.22v|0.22v|0.17v|0.09v
0.7|0.7|-38.35v|-6.04v|-1.31v|-0.1v|0.24v|0.3v|0.26v|0.18v|0.09v
0.7|0.8|-29.37v|-4.16v|-0.64v|0.18v|0.37v|0.36v|0.28v|0.19v|0.09v
0.7|0.9|-22.12v|-2.65v|-0.1v|0.41v|0.47v|0.4v|0.3v|0.19v|0.09v
0.7|1|-16.14v|-1.41v|0.33v|0.6v|0.55v|0.44v|0.32v|0.2v|0.09v
0.8|0.1|-10.94v|-32.43v|-19.63v|-10.93v|-5.77v|-2.8v|-1.18v|-0.38v|-0.09v
0.8|0.2|-179.3v|-41.01v|-15.25v|-6.55v|-2.88v|-1.19v|-0.41v|-0.1v|-0.04v
0.8|0.3|-145.9v|-29.89v|-10.14v|-3.99v|-1.58v|-0.55v|-0.13v|0v|-0.02v
0.8|0.4|-112.3v|-21.71v|-6.91v|-2.5v|-0.86v|-0.22v|0.01v|0.05v|-0.01v
0.8|0.5|-86.85v|-15.96v|-4.75v|-1.54v|-0.41v|-0.01v|0.1v|0.08v|0v
0.8|0.6|-67.62v|-11.78v|-3.22v|-0.87v|-0.1v|0.13v|0.16v|0.1v|0v
0.8|0.7|-52.79v|-8.62v|-2.08v|-0.38v|0.12v|0.23v|0.2v|0.11v|0v
0.8|0.8|-41.06v|-6.16v|-1.2v|0v|0.29v|0.31v|0.23v|0.12v|0.01v
0.8|0.9|-31.59v|-4.19v|-0.51v|0.29v|0.43v|0.37v|0.26v|0.13v|0.01v
0.8|1|-23.78v|-2.58v|0.06v|0.53v|0.54v|0.42v|0.28v|0.14v|0.01v
0.9|0.1|-17.13v|-41.85v|-25.21v|-14.05v|-7.45v|-3.66v|-1.59v|-0.57v|-0.2v
0.9|0.2|-230.3v|-52.75v|-19.69v|-8.53v|-3.81v|-1.63v|-0.63v|-0.22v|-0.13v
0.9|0.3|-188v|-38.69v|-13.24v|-5.29v|-2.16v|-0.83v|-0.28v|-0.1v|-0.1v
0.9|0.4|-145.5v|-28.34v|-9.15v|-3.41v|-1.26v|-0.41v|-0.1v|-0.04v|-0.09v
0.9|0.5|-113.3v|-21.07v|-6.42v|-2.19v|-0.69v|-0.15v|0.01v|0v|-0.09v
0.9|0.6|-88.94v|-15.78v|-4.48v|-1.35v|-0.3v|0.03v|0.09v|0.03v|-0.08v
0.9|0.7|-70.16v|-11.78v|-3.04v|-0.73v|-0.02v|0.16v|0.14v|0.04v|-0.08v
0.9|0.8|-55.33v|-8.67v|-1.93v|-0.25v|0.2v|0.26v|0.18v|0.06v|-0.07v
0.9|0.9|-43.33v|-6.18v|-1.05v|0.12v|0.37v|0.33v|0.21v|0.07v|-0.07v
0.9|1|-33.46v|-4.14v|-0.34v|0.42v|0.5v|0.39v|0.24v|0.08v|-0.07v
1.0|0.2|-288.4v|-66.15v|-24.77v|-10.8v|-4.88v|-2.14v|-0.87v|-0.35v|-0.22v
1.0|0.3|-236.1v|-48.79v|-16.81v|-6.8v|-2.85v|-1.15v|-0.44v|-0.2v|-0.19v
1.0|0.4|-183.8v|-36.02v|-11.76v|-4.47v|-1.73v|-0.63v|-0.22v|-0.12v|-0.18v
1.0|0.5|-144v|-27.05v|-8.39v|-2.98v|-1.03v|-0.31v|-0.08v|-0.08v|-0.17v
1.0|0.6|-113.9v|-20.52v|-6v|-1.93v|-0.55v|-0.09v|0.01v|-0.04v|-0.16v
1.0|0.7|-90.73v|-15.58v|-4.23v|-1.17v|-0.2v|0.07v|0.08v|-0.02v|-0.16v
1.0|0.8|-72.41v|-11.74v|-2.86v|-0.58v|0.06v|0.19v|0.13v|-0.01v|-0.16v
1.0|0.9|-57.61v|-8.66v|-1.77v|-0.12v|0.27v|0.28v|0.16v|0.01v|-0.15v
1.0|1|-45.42v|-6.15v|-0.88v|0.25v|0.44v|0.36v|0.2v|0.02v|-0.15v
