0.2|0.9|-520.7v|-95.08v|-28.25v|-8.9v|-1.81v|1.04v|2.15v|2.45v|2.31v
0.2|1|-643.1v|-117.6v|-35.12v|-11.24v|-2.47v|1.04v|2.41v|2.78v|2.58v
0.3|0.1|-2.67v|0.42v|0.88v|1.01v|1.05v|1.07v|1.09v|1.11v|1.18v
0.3|0.2|-14.05v|-1.55v|0.36v|0.89v|1.08v|1.16v|1.19v|1.23v|1.34v
0.3|0.3|-33.18v|-4.91v|-0.58v|0.64v|1.07v|1.23v|1.3v|1.34v|1.44v
0.3|0.4|-60.09v|-9.68v|-1.94v|0.24v|1v|1.29v|1.39v|1.42v|1.47v
0.3|0.5|-94.8v|-15.89v|-3.74v|-0.33v|0.87v|1.32v|1.46v|1.46v|1.38v
0.3|0.6|-137v|-23.33v|-5.84v|-0.92v|0.81v|1.45v|1.65v|1.66v|1.53v
0.3|0.7|-186.8v|-32.14v|-8.32v|-1.62v|0.74v|1.61v|1.88v|1.88v|1.7v
0.3|0.8|-244.3v|-42.3v|-11.19v|-2.43v|0.65v|1.78v|2.14v|2.13v|1.88v
0.3|0.9|-309.5v|-53.82v|-14.44v|-3.35v|0.54v|1.98v|2.42v|2.41v|2.08v
0.3|1.0|-382.4v|-66.7v|-18.08v|-4.39v|0.42v|2.19v|2.74v|2.72v|2.29v
0.4|0.1|-1.36v|0.69v|0.98v|1.06v|1.08v|1.1v|1.11v|1.14v|1.23v
0.4|0.2|-8.95v|-0.54v|0.71v|1.04v|1.15v|1.2v|1.22v|1.26v|1.4v
0.4|0.3|-21.82v|-2.7v|0.16v|0.94v|1.19v|1.29v|1.32v|1.35v|1.47v
0.4|0.4|-39.99v|-5.81v|-0.67v|0.73v|1.19v|1.35v|1.39v|1.39v|1.41v
0.4|0.5|-63.37v|-9.82v|-1.75v|0.45v|1.18v|1.42v|1.47v|1.43v|1.32v
0.4|0.6|-91.72v|-14.59v|-2.97v|0.2v|1.26v|1.6v|1.67v|1.6v|1.43v
0.4|0.7|-125.2v|-20.24v|-4.41v|-0.1v|1.34v|1.81v|1.9v|1.81v|1.56v
0.4|0.8|-163.9v|-26.77v|-6.09v|-0.45v|1.43v|2.04v|2.16v|2.03v|1.69v
0.4|0.9|-207.8v|-34.17v|-7.99v|-0.85v|1.53v|2.3v|2.44v|2.28v|1.82v
0.4|1.0|-256.8v|-42.45v|-10.12v|-1.3v|1.63v|2.58v|2.75v|2.54v|1.95v
0.5|0.1|-0.6v|0.85v|1.04v|1.09v|1.11v|1.12v|1.13v|1.16v|1.27v
0.5|0.2|-6.03v|0.04v|0.91v|1.13v|1.2v|1.22v|1.24v|1.29v|1.44v
0.5|0.3|-15.35v|-1.46v|0.56v|1.09v|1.25v|1.3v|1.32v|1.35v|1.46v
0.5|0.4|-28.59v|-3.67v|-0.01v|0.96v|1.26v|1.34v|1.35v|1.32v|1.29v
0.5|0.5|-45.45v|-6.42v|-0.66v|0.85v|1.33v|1.45v|1.45v|1.38v|1.24v
0.5|0.6|-65.92v|-9.7v|-1.41v|0.78v|1.46v|1.64v|1.63v|1.53v|1.32v
0.5|0.7|-90.12v|-13.58v|-2.29v|0.69v|1.61v|1.86v|1.85v|1.7v|1.39v
0.5|0.8|-118.1v|-18.07v|-3.32v|0.57v|1.78v|2.11v|2.09v|1.89v|1.46v
0.5|0.9|-149.8v|-23.18v|-4.49v|0.43v|1.96v|2.38v|2.35v|2.09v|1.53v
0.5|1.0|-185.2v|-28.89v|-5.81v|0.27v|2.16v|2.67v|2.63v|2.31v|1.57v
0.6|0.1|-0.11v|0.96v|1.09v|1.12v|1.12v|1.13v|1.15v|1.18v|1.31v
0.6|0.2|-4.2v|0.39v|1.03v|1.18v|1.22v|1.24v|1.26v|1.3v|1.47v
0.6|0.3|-11.33v|-0.72v|0.79v|1.16v|1.27v|1.3v|1.31v|1.33v|1.43v
0.6|0.4|-21.57v|-2.42v|0.35v|1.05v|1.25v|1.29v|1.27v|1.22v|1.12v
0.6|0.5|-34.29v|-4.35v|-0.03v|1.07v|1.38v|1.44v|1.41v|1.32v|1.16v
0.6|0.6|-49.85v|-6.73v|-0.5v|1.08v|1.54v|1.63v|1.57v|1.45v|1.19v
0.6|0.7|-68.26v|-9.55v|-1.06v|1.09v|1.71v|1.83v|1.76v|1.58v|1.21v
0.6|0.8|-89.52v|-12.81v|-1.72v|1.1v|1.91v|2.07v|1.97v|1.73v|1.22v
0.6|0.9|-113.6v|-16.52v|-2.47v|1.1v|2.12v|2.32v|2.2v|1.88v|1.21v
0.6|1.0|-140.6v|-20.68v|-3.33v|1.09v|2.35v|2.6v|2.44v|2.03v|1.16v
0.7|0.1|0.22v|1.03v|1.12v|1.14v|1.14v|1.14v|1.16v|1.2v|1.35v
0.7|0.2|-3v|0.62v|1.1v|1.21v|1.23v|1.24v|1.26v|1.31v|1.49v
0.7|0.3|-8.74v|-0.27v|0.91v|1.19v|1.26v|1.27v|1.27v|1.28v|1.36v
0.7|0.4|-16.9v|-1.59v|0.58v|1.11v|1.25v|1.27v|1.24v|1.18v|1.06v
0.7|0.5|-26.99v|-3.06v|0.33v|1.17v|1.38v|1.41v|1.36v|1.26v|1.06v
0.7|0.6|-39.35v|-4.86v|0.02v|1.22v|1.54v|1.57v|1.5v|1.35v|1.05v
0.7|0.7|-53.97v|-7.01v|-0.35v|1.29v|1.72v|1.76v|1.65v|1.45v|1.02v
0.7|0.8|-70.87v|-9.5v|-0.79v|1.35v|1.91v|1.97v|1.82v|1.54v|0.96v
0.7|0.9|-90.04v|-12.34v|-1.31v|1.41v|2.12v|2.19v|2v|1.64v|0.86v
0.7|1.0|-111.5v|-15.53v|-1.89v|1.46v|2.34v|2.43v|2.19v|1.73v|0.72v
0.8|0.1|0.46v|1.08v|1.14v|1.15v|1.15v|1.16v|1.17v|1.22v|1.38v
0.8|0.2|-2.2v|0.76v|1.14v|1.22v|1.24v|1.24v|1.26v|1.31v|1.49v
0.8|0.3|-7.04v|-0.01v|0.95v|1.18v|1.23v|1.23v|1.23v|1.22v|1.27v
0.8|0.4|13.77v|-1.06v|0.71v|1.13v|1.24v|1.24v|1.2v|1.13v|1v
0.8|0.5|22.11v|-2.24v|0.54v|1.2v|1.36v|1.36v|1.3v|1.19v|0.97v
0.8|0.6|32.33v|-3.69v|0.31v|1.27v|1.5v|1.5v|1.41v|1.25v|0.9v
0.8|0.7|44.42v|-5.41v|0.04v|1.34v|1.66v|1.65v|1.53v|1.3v|0.81v
0.8|0.8|58.4v|-7.42v|-0.29v|1.42v|1.83v|1.83v|1.65v|1.35v|0.67v
0.8|0.9|74.28v|-9.72v|-0.67v|1.49v|2.01v|2.01v|1.78v|1.38v|0.49v
0.8|1.0|92.06v|-12.3v|-1.12v|1.56v|2.21v|2.2v|1.92v|1.4v|0.24v
0.9|0.1|0.62v|1.12v|1.16v|1.16v|1.16v|1.17v|1.19v|1.24v|1.41v
0.9|0.2|-1.67v|0.85v|1.16v|1.22v|1.23v|1.24v|1.25v|1.3v|1.48v
0.9|0.3|-5.95v|0.12v|0.95v|1.14v|1.18v|1.18v|1.16v|1.15v|1.14v
0.9|0.4|-11.68v|-0.74v|0.77v|1.12v|1.2v|1.2v|1.16v|1.08v|0.93v
0.9|0.5|-18.85v|-1.74v|0.63v|1.18v|1.31v|1.3v|1.23v|1.11v|0.86v
0.9|0.6|-27.63v|-2.98v|0.44v|1.24v|1.42v|1.41v|1.31v|1.13v|0.75v
0.9|0.7|-38.04v|-4.45v|0.21v|1.3v|1.55v|1.53v|1.39v|1.14v|0.58v
0.9|0.8|-50.07v|-6.17v|-0.07v|1.36v|1.69v|1.66v|1.47v|1.13v|0.37v
0.9|0.9|-63.75v|-8.14v|-0.4v|1.42v|1.83v|1.79v|1.54v|1.11v|0.09v
0.9|1|-79.08v|-10.36v|-0.79v|1.46v|1.98v|1.92v|1.61v|1.06v|-0.26v
1.0|0.1|0.74v|1.15v|1.18v|1.17v|1.17v|1.18v|1.2v|1.25v|1.43v
1.0|0.2|-1.33v|0.89v|1.16v|1.21v|1.22v|1.22v|1.24v|1.29v|1.46v
1.0|0.3|-5.3v|0.15v|0.9v|1.08v|1.11v|1.11v|1.09v|1.06v|0.99v
1.0|0.4|-10.31v|-0.57v|0.78v|1.09v|1.16v|1.15v|1.11v|1.03v|0.86v
1.0|0.5|-16.71v|-1.47v|0.64v|1.13v|1.24v|1.22v|1.15v|1.03v|0.74v
1.0|0.6|-24.56v|-2.59v|0.46v|1.17v|1.32v|1.3v|1.2v|1.01v|0.57v
1.0|0.7|-33.87v|-3.93v|0.23v|1.2v|1.41v|1.38v|1.24v|0.97v|0.34v
1.0|0.8|-44.64v|-5.49v|-0.05v|1.22v|1.51v|1.46v|1.27v|0.91v|0.05v
1.0|0.9|-56.89v|-7.29v|-0.38v|1.24v|1.59v|1.54v|1.28v|0.82v|-0.33v
1.0|1|-70.62v|-9.32v|-0.77v|1.24v|1.68v|1.61v|1.28v|0.69v|-0.8v
|||||Cs Values->colspan|||||
|||||Qs/Qc->colspan|||||
As/Ac|Ab/Ac|0.1|0.2|0.3|0.4|0.5|0.6|0.7|0.8|0.9
0.1|0.1|6.57v|1.67v|1.1v|0.95v|0.88v|0.85v|0.84v|0.83v|0.82v
0.1|0.2|4.13v|1.39v|1.03v|0.92v|0.87v|0.85v|0.83v|0.83v|0.82v
0.1|0.3|3.3v|1.3v|1v|0.91v|0.87v|0.85v|0.83v|0.82v|0.82v
0.1|0.4|2.89v|1.24v|0.99v|0.9v|0.86v|0.84v|0.83v|0.82v|0.82v
0.1|0.5|2.63v|1.21v|0.97v|0.9v|0.86v|0.84v|0.83v|0.82v|0.82v
0.1|0.6|2.45v|1.18v|0.97v|0.89v|0.86v|0.84v|0.83v|0.82v|0.82v
0.1|0.7|2.32v|1.16v|0.96v|0.89v|0.86v|0.84v|0.83v|0.82v|0.82v
0.1|0.8|2.22v|1.15v|0.95v|0.89v|0.85v|0.84v|0.83v|0.82v|0.82v
0.1|0.9|2.14v|1.13v|0.95v|0.88v|0.85v|0.84v|0.83v|0.82v|0.82v
0.1|1|2.07v|1.12v|0.94v|0.88v|0.85v|0.84v|0.83v|0.82v|0.82v
0.2|0.1|34.53v|5.26v|2.11v|1.29v|0.98v|0.84v|0.76v|0.71v|0.68v
0.2|0.2|18.11v|3.42v|1.62v|1.11v|0.9v|0.8v|0.74v|0.7v|0.68v
0.2|0.3|12.67v|2.79v|1.45v|1.04v|0.87v|0.78v|0.73v|0.7v|0.68v
0.2|0.4|9.98v|2.47v|1.36v|1.01v|0.85v|0.77v|0.72v|0.69v|0.67v
0.2|0.5|8.39v|2.27v|1.3v|0.98v|0.84v|0.76v|0.72v|0.69v|0.67v
0.2|0.6|7.34v|2.13v|1.26v|0.96v|0.83v|0.76v|0.72v|0.69v|0.67v
0.2|0.7|6.61v|2.02v|1.22v|0.95v|0.82v|0.75v|0.71v|0.69v|0.67v
0.2|0.8|6.08v|1.94v|1.19v|0.93v|0.81v|0.75v|0.71v|0.68v|0.67v
0.2|0.9|5.68v|1.87v|1.17v|0.92v|0.8v|0.74v|0.7v|0.68v|0.66v
0.2|1|4.55v|1.61v|1.05v|0.86v|0.76v|0.71v|0.68v|0.66v|0.65v
0.3|0.1|90.35v|12.35v|4.15v|2.07v|1.3v|0.95v|0.76v|0.65v|0.59v
0.3|0.2|44.33v|7.19v|2.8v|1.57v|1.08v|0.84v|0.71v|0.63v|0.57v
0.3|0.3|29.24v|5.46v|2.33v|1.4v|1v|0.8v|0.69v|0.62v|0.57v
0.3|0.4|21.88v|4.59v|2.09v|1.3v|0.96v|0.78v|0.67v|0.61v|0.56v
0.3|0.5|17.62v|4.06v|1.93v|1.24v|0.92v|0.76v|0.66v|0.6v|0.56v
0.3|0.6|14.9v|3.71v|1.82v|1.19v|0.9v|0.74v|0.65v|0.59v|0.55v
0.3|0.7|13.06v|3.45v|1.74v|1.15v|0.88v|0.73v|0.64v|0.59v|0.55v
0.3|0.8|11.78v|3.26v|1.67v|1.12v|0.86v|0.72v|0.63v|0.58v|0.54v
0.3|0.9|9.02v|2.64v|1.41v|0.97v|0.77v|0.66v|0.59v|0.54v|0.51v
0.3|1|8.36v|2.52v|1.36v|0.95v|0.75v|0.65v|0.58v|0.54v|0.51v
0.4|0.1|167.76v|22.21v|7.04v|3.22v|1.81v|1.17v|0.84v|0.64v|0.52v
0.4|0.2|78.99v|12.25v|4.42v|2.26v|1.39v|0.97v|0.74v|0.6v|0.5v
0.4|0.3|50.14v|8.96v|3.54v|1.92v|1.24v|0.9v|0.7v|0.57v|0.49v
0.4|0.4|36.26v|7.32v|3.08v|1.74v|1.16v|0.85v|0.67v|0.56v|0.48v
0.4|0.5|28.38v|6.35v|2.8v|1.63v|1.1v|0.82v|0.65v|0.54v|0.47v
0.4|0.6|23.5v|5.72v|2.61v|1.54v|1.05v|0.79v|0.63v|0.53v|0.46v
0.4|0.7|20.32v|5.27v|2.46v|1.47v|1.02v|0.77v|0.62v|0.52v|0.45v
0.4|0.8|14.94v|4.13v|1.98v|1.21v|0.85v|0.65v|0.53v|0.46v|0.4v
0.4|0.9|13.55v|3.88v|1.89v|1.16v|0.82v|0.63v|0.52v|0.45v|0.39v
0.4|1|12.66v|3.69v|1.8v|1.12v|0.79v|0.62v|0.51v|0.44v|0.39v
0.5|0.1|252.09v|33.17v|10.32v|4.56v|2.44v|1.47v|0.97v|0.67v|0.49v
0.5|0.2|114.73v|17.76v|6.27v|3.07v|1.79v|1.16v|0.81v|0.6v|0.46v
0.5|0.3|70.56v|12.71v|4.92v|2.56v|1.56v|1.05v|0.75v|0.56v|0.44v
0.5|0.4|49.68v|10.24v|4.23v|2.29v|1.43v|0.98v|0.71v|0.54v|0.42v
0.5|0.5|38.12v|8.81v|3.81v|2.11v|1.34v|0.93v|0.68v|0.52v|0.41v
0.5|0.6|31.23v|7.9v|3.53v|1.99v|1.27v|0.88v|0.65v|0.5v|0.39v
0.5|0.7|21.87v|6v|2.75v|1.57v|1.01v|0.71v|0.52v|0.4v|0.32v
0.5|0.8|19.3v|5.57v|2.59v|1.49v|0.96v|0.67v|0.5v|0.38v|0.3v
0.5|0.9|17.84v|5.27v|2.46v|1.42v|0.92v|0.65v|0.48v|0.37v|0.29v
0.5|1|17.16v|5.05v|2.36v|1.36v|0.88v|0.62v|0.46v|0.35v|0.28v
0.6|0.1|323.56v|42.99v|13.4v|5.88v|3.09v|1.8v|1.12v|0.73v|0.48v
0.6|0.2|142.32v|22.64v|8.06v|3.91v|2.23v|1.39v|0.92v|0.63v|0.44v
0.6|0.3|84.89v|16.05v|6.28v|3.24v|1.92v|1.23v|0.83v|0.58v|0.41v
0.6|0.4|58.43v|12.9v|5.39v|2.88v|1.75v|1.14v|0.78v|0.55v|0.39v
0.6|0.5|44.34v|11.13v|4.86v|2.66v|1.63v|1.07v|0.74v|0.52v|0.37v
0.6|0.6|29.06v|8.2v|3.69v|2.04v|1.25v|0.81v|0.55v|0.38v|0.26v
0.6|0.7|24.71v|7.51v|3.44v|1.91v|1.18v|0.77v|0.52v|0.35v|0.24v
0.6|0.8|22.56v|7.06v|3.26v|1.81v|1.11v|0.72v|0.48v|0.33v|0.22v
0.6|0.9|21.89v|6.78v|3.12v|1.73v|1.06v|0.68v|0.45v|0.3v|0.2v
0.6|1|22.24v|6.61v|3v|1.65v|1v|0.65v|0.43v|0.28v|0.18v
0.7|0.1|360.67v|49.26v|15.65v|6.94v|3.65v|2.11v|1.29v|0.8v|0.49v
0.7|0.2|152.32v|25.82v|9.48v|4.66v|2.65v|1.63v|1.04v|0.68v|0.44v
0.7|0.3|87.85v|18.38v|7.46v|3.88v|2.29v|1.44v|0.94v|0.62v|0.4v
0.7|0.4|59.34v|14.92v|6.47v|3.48v|2.09v|1.33v|0.87v|0.58v|0.37v
0.7|0.5|35.18v|10.56v|4.78v|2.6v|1.55v|0.97v|0.62v|0.38v|0.22v
0.7|0.6|28.26v|9.51v|4.41v|2.42v|1.45v|0.9v|0.57v|0.35v|0.19v
0.7|0.7|25.45v|8.91v|4.16v|2.28v|1.36v|0.85v|0.53v|0.32v|0.17v
0.7|0.8|25.21v|8.6v|3.99v|2.18v|1.29v|0.79v|0.49v|0.28v|0.14v
0.7|0.9|26.68v|8.48v|3.86v|2.08v|1.22v|0.74v|0.45v|0.25v|0.12v
0.7|1|29.34v|8.49v|3.77v|2.01v|1.16v|0.7v|0.41v|0.22v|0.1v
0.8|0.1|343.46v|49.71v|16.47v|7.52v|4.02v|2.35v|1.43v|0.87v|0.51v
0.8|0.2|136.74v|26.38v|10.3v|5.22v|3.01v|1.85v|1.17v|0.74v|0.45v
0.8|0.3|75.52v|19.2v|8.32v|4.45v|2.64v|1.66v|1.06v|0.67v|0.41v
0.8|0.4|37.55v|12.79v|5.92v|3.23v|1.91v|1.17v|0.72v|0.42v|0.21v
0.8|0.5|27.25v|11.28v|5.41v|2.98v|1.77v|1.08v|0.66v|0.37v|0.18v
0.8|0.6|24.23v|10.57v|5.1v|2.81v|1.66v|1.01v|0.6v|0.33v|0.14v
0.8|0.7|25.36v|10.32v|4.91v|2.69v|1.57v|0.94v|0.55v|0.29v|0.11v
0.8|0.8|29.09v|10.37v|4.8v|2.59v|1.5v|0.88v|0.5v|0.25v|0.08v
0.8|0.9|34.55v|10.6v|4.74v|2.5v|1.42v|0.82v|0.46v|0.21v|0.05v
0.8|1|41.23v|10.98v|4.71v|2.43v|1.36v|0.77v|0.41v|0.18v|0.01v
0.9|0.1|256.86v|42.66v|15.41v|7.44v|4.14v|2.48v|1.53v|0.93v|0.54v
0.9|0.2|90.7v|23.73v|10.34v|5.54v|3.28v|2.05v|1.3v|0.81v|0.47v
0.9|0.3|29.93v|14.2v|6.95v|3.86v|2.3v|1.41v|0.85v|0.48v|0.22v
0.9|0.4|16.27v|12.21v|6.28v|3.55v|2.12v|1.29v|0.77v|0.42v|0.18v
0.9|0.5|14.8v|11.58v|5.96v|3.35v|1.99v|1.2v|0.7v|0.37v|0.14v
0.9|0.6|19.43v|11.62v|5.81v|3.23v|1.89v|1.13v|0.64v|0.32v|0.1v
0.9|0.7|27.55v|12.06v|5.77v|3.14v|1.81v|1.06v|0.59v|0.27v|0.06v
0.9|0.8|37.84v|12.73v|5.79v|3.07v|1.74v|0.99v|0.53v|0.23v|0.02v
0.9|0.9|49.59v|13.57v|5.85v|3.01v|1.67v|0.93v|0.48v|0.18v|-0.02v
0.9|1|62.35v|14.52v|5.94v|2.97v|1.61v|0.87v|0.42v|0.14v|-0.06v
1.0|0.1|94.95v|27.29v|12.24v|6.64v|3.96v|2.48v|1.57v|0.98v|0.57v
1.0|0.2|-6.4v|12.7v|7.32v|4.31v|2.64v|1.64v|1v|0.56v|0.25v
1.0|0.3|-17.35v|10.9v|6.66v|3.97v|2.44v|1.51v|0.9v|0.49v|0.2v
1.0|0.4|-11.05v|11.02v|6.5v|3.82v|2.32v|1.41v|0.83v|0.43v|0.15v
1.0|0.5|2.15v|11.91v|6.54v|3.74v|2.23v|1.33v|0.76v|0.38v|0.1v
1.0|0.6|18.8v|13.18v|6.67v|3.7v|2.16v|1.26v|0.7v|0.32v|0.06v
1.0|0.7|37.42v|14.67v|6.86v|3.68v|2.09v|1.19v|0.63v|0.26v|0.01v
1.0|0.8|57.27v|16.3v|7.09v|3.67v|2.03v|1.12v|0.57v|0.21v|-0.04v
1.0|0.9|77.95v|18.02v|7.35v|3.66v|1.97v|1.06v|0.51v|0.15v|-0.09v
1.0|1|99.2v|19.8v|7.61v|3.67v|1.92v|1v|0.45v|0.1v|-0.14v
