|0.6|1.93v|1.04v|0.9v|0.86v|0.84v|0.82v|0.82v|0.81v|0.81v
|0.7|1.8v|1.03v|0.9v|0.85v|0.83v|0.82v|0.82v|0.81v|0.81v
|0.8|1.72v|1.02v|0.9v|0.85v|0.83v|0.82v|0.82v|0.81v|0.81v
|0.9|1.67v|1.01v|0.89v|0.85v|0.83v|0.82v|0.82v|0.81v|0.81v
|1|1.63v|1.01v|0.89v|0.85v|0.83v|0.82v|0.82v|0.81v|0.81v
|0.1|44.93v|6v|2.16v|1.24v|0.92v|0.78v|0.71v|0.67v|0.65v
|0.2|20.43v|3.28v|1.45v|0.98v|0.81v|0.73v|0.69v|0.66v|0.64v
|0.3|12.53v|2.4v|1.22v|0.9v|0.77v|0.71v|0.68v|0.66v|0.64v
|0.4|8.78v|1.98v|1.12v|0.86v|0.76v|0.7v|0.67v|0.66v|0.64v
0.2|0.5|6.69v|1.75v|1.06v|0.84v|0.75v|0.7v|0.67v|0.65v|0.64v
|0.6|5.43v|1.61v|1.02v|0.83v|0.74v|0.7v|0.67v|0.65v|0.64v
|0.7|4.64v|1.52v|1v|0.82v|0.74v|0.7v|0.67v|0.65v|0.64v
|0.8|4.15v|1.47v|0.98v|0.81v|0.74v|0.69v|0.67v|0.65v|0.64v
|0.9|3.86v|1.43v|0.97v|0.81v|0.74v|0.69v|0.67v|0.65v|0.64v
|1|3.71v|1.42v|0.97v|0.81v|0.73v|0.69v|0.67v|0.65v|0.64v
|0.1|118.96v|14.64v|4.45v|2.03v|1.2v|0.84v|0.66v|0.57v|0.51v
|0.2|51.24v|7.11v|2.49v|1.33v|0.9v|0.7v|0.6v|0.54v|0.5v
|0.3|29.57v|4.7v|1.87v|1.1v|0.8v|0.66v|0.58v|0.53v|0.5v
|0.4|19.4v|3.57v|1.58v|1v|0.76v|0.64v|0.57v|0.52v|0.5v
0.3|0.5|13.84v|2.96v|1.42v|0.94v|0.73v|0.62v|0.56v|0.52v|0.5v
|0.6|10.58v|2.59v|1.32v|0.9v|0.72v|0.62v|0.56v|0.52v|0.49v
|0.7|8.64v|2.38v|1.27v|0.88v|0.71v|0.61v|0.56v|0.52v|0.49v
|0.8|7.52v|2.25v|1.23v|0.87v|0.7v|0.61v|0.56v|0.52v|0.49v
|0.9|7.0v|2.19v|1.22v|0.87v|0.7v|0.61v|0.56v|0.52v|0.49v
|1|6.76v|2.17v|1.21v|0.86v|0.7v|0.61v|0.55v|0.52v|0.49v
|0.1|218.57v|26.35v|7.61v|3.18v|1.65v|1v|0.68v|0.5v|0.4v
|0.2|90.3v|12.1v|3.91v|1.85v|1.08v|0.74v|0.55v|0.45v|0.38v
|0.3|49.68v|7.59v|2.74v|1.42v|0.9v|0.65v|0.51v|0.43v|0.37v
|0.4|30.96v|5.51v|2.21v|1.23v|0.82v|0.61v|0.49v|0.42v|0.37v
0.4|0.5|21v|4.4v|1.92v|1.13v|0.78v|0.59v|0.48v|0.42v|0.37v
|0.6|15.43v|3.78v|1.76v|1.07v|0.75v|0.58v|0.48v|0.41v|0.37v
|0.7|12.36v|3.44v|1.67v|1.04v|0.74v|0.57v|0.48v|0.41v|0.37v
|0.8|10.86v|3.27v|1.63v|1.02v|0.73v|0.57v|0.47v|0.41v|0.37v
|0.9|10.4v|3.22v|1.61v|1.01v|0.73v|0.57v|0.47v|0.41v|0.37v
|1|10.67v|3.25v|1.62v|1.02v|0.73v|0.57v|0.47v|0.41v|0.37v
|0.1|320.1v|38.52v|10.97v|4.44v|2.18v|1.21v|0.72v|0.46v|0.31v
|0.2|126.36v|16.99v|5.39v|2.42v|1.32v|0.81v|0.54v|0.38v|0.28v
|0.3|65.94v|10.28v|3.65v|1.79v|1.05v|0.68v|0.48v|0.35v|0.27v
|0.4|38.84v|7.27v|2.87v|1.51v|0.93v|0.63v|0.45v|0.34v|0.27v
0.5|0.5|25.07v|5.74v|2.47v|1.37v|0.87v|0.6v|0.44v|0.33v|0.26v
|0.6|17.98v|4.95v|2.27v|1.29v|0.84v|0.58v|0.43v|0.33v|0.26v
|0.7|14.69v|4.58v|2.17v|1.26v|0.82v|0.58v|0.43v|0.33v|0.26v
|0.8|13.78v|4.48v|2.15v|1.25v|0.82v|0.57v|0.43v|0.33v|0.26v
|0.9|14.45v|4.56v|2.17v|1.26v|0.82v|0.58v|0.43v|0.33v|0.26v
|1|16.24v|4.76v|2.22v|1.28v|0.83v|0.58v|0.43v|0.33v|0.26v
|0.1|393.66v|47.81v|13.66v|5.5v|2.64v|1.4v|0.78v|0.44v|0.23v
|0.2|146.22v|20.32v|6.54v|2.92v|1.54v|0.89v|0.54v|0.33v|0.2v
|0.3|70.93v|11.95v|4.37v|2.13v|1.2v|0.73v|0.46v|0.3v|0.18v
|0.4|38.66v|8.37v|3.44v|1.8v|1.06v|0.67v|0.43v|0.28v|0.18v
0.6|0.5|23.61v|6.7v|3v|1.64v|0.99v|0.64v|0.42v|0.28v|0.18v
|0.6|17.17v|5.98v|2.82v|1.57v|0.97v|0.62v|0.41v|0.27v|0.18v
|0.7|15.64v|5.81v|2.77v|1.56v|0.96v|0.62v|0.41v|0.27v|0.18v
|0.8|17.19v|5.98v|2.82v|1.57v|0.97v|0.62v|0.41v|0.27v|0.18v
|0.9|20.79v|6.38v|2.92v|1.61v|0.98v|0.63v|0.42v|0.27v|0.18v
|1.0|25.82v|6.94v|3.07v|1.66v|1v|0.64v|0.42v|0.28v|0.18v
|0.1|409.1v|50.88v|14.82v|6.03v|2.9v|1.51v|0.81v|0.41v|0.17v
|0.2|137.78v|20.74v|7.01v|3.21v|1.7v|0.96v|0.54v|0.29v|0.13v
|0.3|58.74v|11.96v|4.73v|2.39v|1.34v|0.79v|0.47v|0.26v|0.12v
|0.4|27.78v|8.52v|3.84v|2.06v|1.21v|0.73v|0.44v|0.24v|0.11v
0.7|0.5|16.04v|7.21v|3.5v|1.94v|1.15v|0.71v|0.43v|0.24v|0.11v
|0.6|13.91v|6.97v|3.44v|1.92v|1.14v|0.7v|0.42v|0.24v|0.11v
|0.7|17.28v|7.35v|3.54v|1.95v|1.16v|0.71v|0.43v|0.24v|0.11v
|0.8|24.08v|8.1v|3.73v|2.02v|1.19v|0.72v|0.43v|0.24v|0.11v
|0.9|33.17v|9.11v|3.99v|2.12v|1.23v|0.74v|0.44v|0.25v|0.11v
|1|43.86v|10.3v|4.3v|2.23v|1.28v|0.76v|0.45v|0.25v|0.11v
|0.1|341.98v|45.02v|13.75v|5.8v|2.86v|1.5v|0.79v|0.38v|0.12v
|0.2|92.97v|17.35v|6.57v|3.21v|1.75v|0.99v|0.55v|0.27v|0.08v
|0.3|26.98v|10.02v|4.67v|2.52v|1.46v|0.86v|0.48v|0.24v|0.07v
|0.4|6.75v|7.77v|4.09v|2.31v|1.37v|0.81v|0.46v|0.23v|0.06v
0.8|0.5|4.83v|7.56v|4.03v|2.29v|1.36v|0.81v|0.46v|0.23v|0.06v
|0.6|12.05v|8.36v|4.24v|2.37v|1.39v|0.83v|0.47v|0.23v|0.07v
|0.7|24.51v|9.75v|4.6v|2.49v|1.45v|0.85v|0.48v|0.24v|0.07v
|0.8|40.23v|11.49v|5.05v|2.66v|1.52v|0.88v|0.5v|0.24v|0.07v
|0.9|58.13v|13.48v|5.57v|2.85v|1.6v|0.92v|0.51v|0.25v|0.07v
|1|77.56v|15.64v|6.13v|3.05v|1.68v|0.96v|0.53v|0.26v|0.08v
|0.1|179.59v|28.81v|10.06v|4.66v|2.45v|1.34v|0.71v|0.32v|0.07v
|0.2|10.77v|10.05v|5.2v|2.91v|1.7v|0.99v|0.55v|0.25v|0.04v
|0.3|-21.27v|6.49v|4.28v|2.57v|1.56v|0.93v|0.52v|0.24v|0.04v
|0.4|-19.11v|6.73v|4.34v|2.6v|1.57v|0.93v|0.52v|0.24v|0.04v
0.9|0.5|-3.28v|8.49v|4.8v|2.76v|1.64v|0.97v|0.54v|0.24v|0.04v
|0.6|19.39v|11.01v|5.45v|3v|1.74v|1.01v|0.56v|0.25v|0.04v
|0.7|45.97v|13.96v|6.21v|3.27v|1.86v|1.07v|0.58v|0.27v|0.05v
|0.8|74.99v|17.18v|7.05v|3.58v|1.98v|1.13v|0.61v|0.28v|0.05v
|0.9|105.64v|20.59v|7.93v|3.89v|2.12v|1.19v|0.64v|0.29v|0.06v
|1|137.43v|24.12v|8.85v|4.23v|2.26v|1.26v|0.67v|0.31v|0.06v
|0.1|-73.14v|2.79v|3.92v|2.68v|1.7v|1.04v|0.58v|0.26v|0.03v
|0.2|-99.78v|-0.17v|3.15v|2.4v|1.58v|0.98v|0.56v|0.25v|0.02v
|0.3|-75.42v|2.54v|3.85v|2.65v|1.69v|1.03v|0.58v|0.26v|0.03v
|0.4|-38.31v|6.66v|4.92v|3.04v|1.86v|1.11v|0.62v|0.28v|0.03v
1.0|0.5|3.9v|11.35v|6.14v|3.48v|2.04v|1.2v|0.66v|0.29v|0.04v
|0.6|48.66v|16.32v|7.43v|3.94v|2.24v|1.29v|0.7v|0.31v|0.04v
|0.7|94.88v|21.46v|8.76v|4.43v|2.45v|1.38v|0.75v|0.33v|0.05v
|0.8|142.01v|26.7v|10.12v|4.92v|2.66v|1.48v|0.79v|0.35v|0.06v
|0.9|189.74v|32v|11.49v|5.41v|2.87v|1.58v|0.84v|0.37v|0.07v
|1|237.9v|37.35v|12.88v|5.92v|3.08v|1.68v|0.88v|0.39v|0.07v
